65,6;39,43;26,17;3,32;58,6;-31,86;70,39;63,77;-53,81;-59,4;68,71;-60,68;-66,27;42,88;-2,86;125,05;3,23;13,55;17,38;-1,12;8,9;12,47;0,73;125;-1,1;-74,5;-15,09;1
41,41;16,58;24,83;6,42;63,69;-4,84;43,29;31,72;-19,57;-24,79;48,32;-28,21;-33,44;78,46;83,38;98,06;-1,14;10,75;28,22;8,57;25,96;15,59;1,23;66,21;-1,67;-60,09;-35,29;1
74,88;61,89;12,99;9,9;32,95;-18,99;48;47,37;-40,99;-71,22;49,95;-45,48;-75,72;66,95;45,87;143,14;-2,72;5,27;18,43;4,88;9,59;11,99;2,03;146,1;-1,05;-80,03;-8,81;1
56,63;51,92;4,71;9,17;19,37;-13,94;53,64;34,38;-41,65;-61,91;53,64;-41,65;-61,91;-0,18;-3,86;143,39;2,93;6,54;28,35;0,49;2,16;16,53;-0,01;118,54;-0,91;-69,16;-7,25;1
47,15;27,11;20,04;2,63;51,64;-17,02;53,34;39,44;-37,46;-42,79;53,68;-40,2;-45,53;47,29;13,11;113,09;1,71;11,37;13,75;1,38;11,99;5,36;0,92;89,94;-1,1;-63,51;-20,71;1
46,66;23,95;22,71;5,27;58,65;-5,59;48,64;45,1;-33,04;-44,61;54,69;-35,65;-47,22;18,78;32,92;113,43;5,15;17,47;43,61;2,96;6,28;9,9;0,32;91,27;-1,05;-63,21;-18,6;1
53,07;50,67;2,4;0,08;6,72;-30,61;47,19;36,12;-43,06;-68,03;44,67;-41,23;-66,2;13,39;16,4;140,21;1,01;6,6;4,67;0,95;9,74;5,7;1,99;121,09;-0,78;-67,03;1;1
63,49;47,1;16,39;3,73;38,64;-27,69;52,72;38,26;-56,76;-64,87;52,72;-56,76;-64,87;57,29;29,19;130,35;-1,02;6,74;8,46;3,46;14,02;16,98;1,48;128,35;-0,98;-73,24;-8,37;1
69,3;42,63;26,68;5,88;56,4;-0,28;50,57;42,57;-47,59;-56,32;50,57;-47,59;-56,32;70,82;72,22;125,56;-0,22;9,69;24,29;5,79;24,04;11,43;1,26;125,62;-1,23;-76,71;-20,39;1
70,79;38,14;32,66;1,34;64,21;-12;56,25;34,32;-48,61;-50,38;57,95;-49,92;-51,69;86,37;79,7;118,38;-0,94;6,98;32,57;7,4;7,2;6,94;1,35;121,17;-1,41;-77,59;-27,21;1
44,91;35,94;8,97;1,14;355,83;-2,33;65,4;39,9;-25,07;-32,46;65,4;-25,07;-32,46;104,73;161,65;113,18;-7,09;0,21;25,45;14,4;0,46;8,57;0,29;77,37;-1,38;-62,17;-29,71;1
69,93;57,46;12,47;1,11;45,51;-24,25;57,13;71,15;-63,38;-82,35;57,13;-67,18;-86,14;67,04;53,71;139,77;-2,5;11,02;25,54;5,63;13,96;6,07;1,47;152,27;-0,85;-77,08;5,27;1
60,63;34,02;26,61;3,13;59,32;-14,46;13,65;50,84;-38,82;-42,54;50,84;-42,21;-45,93;75,19;36,34;115,21;-1,12;7,79;14,26;3,51;9,91;15,63;1,27;103,17;-1,43;-71,54;-29;1
52,54;51,1;1,44;4,42;9,77;-16,97;54,62;38,92;-50,65;-70,57;54,62;-50,65;-70,57;4,77;24,15;141,63;1,75;6,21;19,72;2,12;0,04;2,94;0,49;123,11;-0,74;-66,72;3,85;1
63,38;27,12;36,26;2,48;71,13;-32,51;8,95;43,44;-40,86;-41,09;55,81;-42,2;-42,42;85,61;13,51;107,39;-0,38;10,93;0,84;2,27;19,54;16,06;1,2;104,47;-1,54;-73,18;-32,09;1
48,27;30,05;18,22;3,45;41,05;-10,67;30,26;20,69;-32,56;-42,82;30,26;-32,56;-42,82;23,55;13,78;118,77;2,89;7,28;17,79;1,26;6,75;16,37;0,57;91,08;-1,13;-64,17;-21,35;1
51,24;33,08;18,16;4,6;54,8;-19,61;56,7;44,97;-47,04;-44,4;61,76;-47,04;-44,4;78,96;68,18;113,79;-2,27;7,27;28,57;6,23;11,55;3,76;1,44;95,64;-1,15;-65,94;-21,54;1
36,49;28,44;8,05;0,55;299,48;-15,08;51,23;38,67;-27,65;-39,82;51,23;-27,65;-39,82;46,19;53,22;114,28;-0,78;6,6;27,59;4,18;3,86;10,21;0,15;76,32;-0,92;-57,16;-17,33;1
34,82;31,37;3,45;2,82;13,24;6,77;20,89;28,29;-27,4;-36,58;33,29;-34,59;-43,77;94,27;122,99;109,04;-8,39;0,12;15,21;12,56;37,79;11,83;7,12;71,41;-0,95;-56,16;-19,58;1
55,52;28,81;26,71;3,66;51,06;-19,92;24,14;19,86;-18,83;-24,51;24,14;-18,83;-24,51;113,85;59,59;103,64;-6,16;1,9;13,08;7,76;56,81;10,58;2,23;80,03;-2,27;-68,49;-43,99;1
52,32;38,84;13,48;1,9;40,28;1,62;28,4;35,13;-35,38;-45,32;35,7;-43,47;-53,41;102,12;99,88;117,39;-6,35;3,85;26,3;10,03;10,25;11,65;2,54;97,65;-1,15;-66,59;-21,26;1
44,64;28,34;16,3;4,49;48,01;-17,51;63,95;49,93;-38,37;-49,01;63,95;-38,37;-49,01;-1,47;-6,53;120,56;6,23;15,11;44,47;2,54;11,8;14,71;-0,03;93,65;-0,91;-62,01;-13;1
49,92;26,05;23,87;0,26;69,62;-16,48;31,48;24,63;-26,77;-29,88;24,63;-34,47;-37,58;74,21;32,71;109,96;-0,09;5,95;12;2,18;27,08;7,24;1,07;79,8;-1,67;-65,15;-35,27;1
31,11;12,36;18,75;5,63;52,59;-17,45;32,04;25,5;-6,36;-17,3;32,04;-6,36;-17,3;25,5;-21,24;101,24;3,87;11,64;24,17;-2,14;10,8;6,64;0,48;48,41;-1,8;-53,95;-36,65;1
45,76;24,63;21,13;5,92;62,24;11,31;47,15;48,49;-43,84;-52,13;38,01;-46,65;-54,95;-26,23;-48,93;120,46;10,04;18,02;15,68;-7,56;27,14;1,68;-0,42;97,89;-0,88;-62,68;-10,55;1
47,2;23;24,2;7;64,6;-19,24;21;4,3;-0,2;-16,6;38,96;-19,19;-35,62;22;1;112,3;5,2;11,8;17,39;-4,13;30;20,4;0,34;63,8;-2,84;-63,54;-46,94;1
37,08;27,6;9,48;4,83;32,1;19,58;39,19;27,65;-34,08;-39,67;42,92;-37,59;-43,18;20,45;27,38;117,01;2,04;7,81;45,8;3,14;1,65;2,86;0,64;76,75;-0,93;-57,5;-17,83;1
41,18;22,37;18,82;1,32;49,34;-15,17;52,66;55,02;-28,57;-38,37;52,66;-28,57;-38,37;72,75;68,94;103,86;-1,59;13;24,4;6,03;6,84;7,5;1,47;79,55;-1,07;-59,95;-21,58;1
63,57;42,82;20,76;6,1;47,23;-16,09;54,59;65,26;-41,64;-54,94;57,54;-51,06;-64,37;70,4;30,55;122,58;-2,4;9,56;23,59;4,47;2,79;18,82;1,49;118,52;-1,16;-73,29;-18,35;1
43,06;24,9;18,15;1,56;41,03;-5,69;53,89;43,97;-21,3;-37,7;53,89;-21,3;-37,7;15,93;17,94;114,6;4,26;13,86;27,13;2,53;11,27;23,31;0,39;80,76;-1,14;-61,07;-23,37;1
65,75;48,22;17,53;2,77;44,07;7,27;24,7;24,9;-44,91;-62,85;24,7;-44,91;-62,85;-21,83;-57,95;141,88;6,61;12,42;25,4;3,89;14,18;4,72;-0,5;128,6;-1,05;-74,59;-11,74;1
79,88;53,9;25,98;25,07;65,78;-2,87;23,26;10,83;-34,74;-57,79;23,26;-34,74;-57,79;37,54;14,21;140,57;2,46;6,48;18,6;2,77;30,74;15,37;0,57;137,67;-1,38;-83,01;-25,21;1
68,19;41,79;26,4;1,94;51,76;-38,58;50,94;42,12;-33,75;-46,58;50,94;-33,75;-46,58;107,55;90,18;119,42;-5,13;4,43;7,67;9,02;45,06;14,95;2,08;114,76;-1,46;-76,04;-29,46;1
50,4;22,01;28,39;2,21;55,79;-27,17;47;38,98;-15,89;-20,27;47;-15,89;-20,27;102,35;72,36;98,12;-4,41;7,56;19,13;8,41;21,37;24,92;1,83;70,67;-2,49;-65,44;-45,18;1
42,57;28,47;14,1;6,28;30,38;-30,42;29,53;26,69;-16,66;-31,08;29,53;-16,66;-31,08;78,15;48,46;109,39;-3,45;4,87;14,56;5,95;6,39;12,17;2,57;73,64;-1,37;-60,78;-29,7;1
45,05;30,63;14,42;6,13;37,54;-16,06;51,6;45,45;-43,07;-50,45;51,6;-43,07;-50,45;48,3;34,13;115,13;-0,26;8,07;25,88;3,95;7,3;18,35;1,29;95,5;-0,89;-62,25;-11,81;1
40,61;27,07;13,55;2,53;39,78;-7,59;20,71;11,42;-0,35;-21,34;26,36;-27,4;-48,4;39,74;32,91;113,72;0,61;7,64;12,8;2,98;1,84;15,2;1;61,95;-1,9;-59,61;-38,27;1
51,61;36,94;14,66;3,22;41,19;-6,58;32,1;26,66;-27,34;-46,21;32,1;-27,34;-46,21;17,06;-17,97;126,56;3,13;8,43;22,37;1,17;7,29;8,63;0,41;97,81;-1,12;-66,16;-19,96;1
80,81;53,35;27,45;2,47;58,16;20,49;30,75;34,39;-47,99;-71,24;37,66;-47,99;-71,24;7,63;-7,03;143,67;5,96;13,02;23,95;-1,22;2,05;7,91;0,13;152,04;-1,13;-83,56;-12,32;1
53,56;32,05;21,51;1,08;50,77;-21,25;57,59;40,55;-25,32;-43,58;57,59;-25,32;-43,58;65,81;90,53;115,28;0,18;10,84;19,71;6,99;10,95;5,84;1,3;97,15;-1,23;-67,33;-23,74;1
54,15;27,43;26,72;2,42;59,8;-5,31;24,63;19,7;-35,44;-39,88;31,68;-35,44;-39,88;-7,91;-60,68;120,59;8,57;10,51;22,06;-6,47;26,11;29,68;-0,13;94,03;-1,36;-67,68;-27,79;1
34,28;20,82;13,46;9,53;41,54;-6,49;50,75;45,03;-37,52;-41,37;50,75;-37,52;-41,37;31,67;37,49;108,98;2,35;11,91;10,61;2,96;13,79;13,44;0,76;75,66;-0,83;-55,84;-14,47;1
35,35;25,07;10,28;3,01;55,83;-6,68;44,39;35,24;-29,49;-30,07;44,39;-29,49;-30,07;88,13;100,08;105,53;-4,12;4,98;5,32;8,47;11,21;17,15;1,58;65,42;-1,18;-56,48;-26,41;1
57,93;40,76;17,17;2,56;43,1;-1,82;45,36;42,48;-35,58;-41,85;45,36;-35,58;-41,85;139,7;158,24;110,27;-11,46;-0,43;30,08;18,3;16,5;10,47;3,24;99,78;-1,38;-69,93;-28,07;1
38,62;24,34;14,28;3,33;42,09;-8,07;31,83;23,68;-10,14;-14,27;31,83;-10,14;-14,27;129,94;142,6;100,16;-7,75;1,58;30,03;12,65;26,52;3,23;3,09;52,89;-2,71;-58,42;-44,15;1
71,12;31,63;39,49;7,05;79,63;-23,91;37,53;37,22;-33,35;-37,64;35,46;-32,61;-36,9;105,38;31,42;107,69;-1,82;9,8;7,85;3,84;1,4;9,53;1,32;108,76;-1,89;-77,79;-40,15;1
56;34,26;21,74;2,73;58,56;-5,62;60,62;40,55;-44,02;-54,77;60,62;-44,02;-54,77;3,97;3,54;125,56;6,28;14,14;30,27;-0,71;11,23;14,32;0,07;110,77;-1,02;-68,78;-14,01;1
53,8;36,22;17,58;11,03;46,43;-0,96;29,25;28,64;-48,93;-33,52;29,25;-48,93;-33,52;20,25;-14,51;125,49;3,57;8,72;16,52;4,57;58,59;17,65;0,44;87,32;-1,61;-67,47;-33,95;1
58,71;35,06;23,65;5,1;56,01;-29,28;68,74;48,57;-51,12;-56,8;69,11;-55,48;-61,17;20,75;-6,09;123,77;5,45;14,35;14,48;1,31;14,52;5,96;0,37;115,51;-1,03;-70,39;-13,59;1
50,1;24,7;25,4;2;52,2;-36,96;48,4;45,5;-17,2;-29,5;50,62;-20,5;-32,83;120,06;86,83;102,09;-5,15;8,3;9,32;8,27;3,57;10,5;2,3;79,6;-1,7;-65,26;-35,76;1
57,09;32,63;24,46;1,15;49,68;-4,61;27,14;14,42;-25,89;-40,64;27,14;-25,89;-40,64;-0,12;-37,28;124,39;6,5;9,09;9,6;-4,76;16,09;3,78;0;97,73;-1,4;-69,43;-28,79;1
50,39;37,33;13,05;3,03;39,76;-17,49;44,34;40,26;-42,45;-44,99;41,93;-33,05;-44,99;88,2;80,88;117,35;-4,3;3,84;11,28;6,47;10,8;6,92;2,22;95,38;-1,12;-65,44;-20,45;1
59,84;24,24;35,6;0,44;69,58;-11,34;36,65;24,42;-12,27;-20,06;26,14;-9,13;-16,92;93,37;40,04;103,26;-1,19;7,14;31,72;5,82;38,33;16,57;1,34;79,9;-2,98;-71,06;-51;1
41,33;17,95;23,37;6,61;53,57;-21,73;45,83;48,26;-16,39;-32,91;57,57;-24,86;-41,38;40,95;40,28;104;2,79;17,16;6,48;1,88;3,69;6,27;0,76;74,24;-1,26;-60,04;-27,13;1
67,8;46,86;20,94;5,71;53,04;-24,37;46,55;38,2;-37,7;-52,08;46,55;-37,7;-52,08;117,48;94,07;123,86;-6,11;4,05;16,33;8,18;26,12;5,66;2,22;119,89;-1,3;-75,81;-23,73;1
52,51;37,87;14,64;2,12;47,5;-14,05;61,39;54,88;-45;-59,76;61,39;-45;-59,76;37,98;4,79;124,9;1,91;14,16;30,69;1,68;1,51;8,69;0,8;112,27;-0,88;-66,7;-6,93;1
69,94;59,59;10,35;5,35;29,97;-28,15;62,19;42,19;-69,61;-75,11;62,19;-69,61;-75,11;81,52;99;140,96;-4,29;1,72;12,97;7,94;1,26;17,79;2,72;145,05;-0,93;-77,09;-1,98;1
67,35;39,21;28,14;2,88;72,89;-38,91;74,85;49,6;-29,15;-42,86;74,85;-29,15;-42,86;128,57;116,65;114,33;-4,66;7,33;28,39;9,9;39,41;18,04;1,76;110,21;-1,57;-75,54;-32,68;1
49,25;30,48;18,77;6,01;47,23;-36,72;88,51;80,96;-58,04;-62,76;88,51;-58,04;-62,76;54,84;21,12;113,52;1,01;17,38;3,5;2,37;2,03;33,68;1,16;112,02;-0,78;-64,76;-2;1
45,82;29,11;16,71;7,35;41,37;-7,06;45,1;26,72;-9,94;-36,04;52,39;-24,51;-50,61;6,97;-12,57;119,9;4,91;13,67;21,45;0,87;4,24;11,42;0,17;81,86;-1,27;-62,72;-26,68;1
71,58;41,66;29,93;5,99;66,07;-4,53;33,75;43,4;-46,66;-57,67;36,08;-46,66;-57,67;104,44;87,34;118,98;-4,05;10,6;24,42;8,61;26,48;30,54;1,58;129,25;-1,24;-78,06;-20,39;1
48,08;18,61;29,48;0,38;68,64;-23,37;33,14;36,1;-7,7;-12,75;38,46;-24,75;-29,8;92,88;50,14;95,49;-1,54;11,16;11,81;6,16;43,57;44,35;1,35;60,83;-3,77;-64,06;-51,31;1
66,95;30,8;36,15;0,62;74,43;-19,67;37,5;39,08;-22,22;-40,08;37,5;-22,22;-40,08;103,01;50,09;109,99;-2,2;10,18;25,37;4,62;14,39;7,78;1,38;107,03;-1,67;-75,3;-35,22;1
35,59;23,32;12,26;0,59;48,11;-33,47;48,06;29,24;-13,98;-19,21;52,23;-22,27;-27,5;102,15;75,96;103,8;-3,83;4,97;44,9;9,19;39,79;4,06;2,12;54,8;-1,85;-56,62;-37,41;1
54,21;24,78;29,43;6,63;61,72;-30,78;43,94;30,98;-25,87;-28,96;43,94;-25,87;-28,96;79,01;26,3;105,54;-0,17;7,34;14,91;5,1;32,71;2,98;1,28;83,17;-1,87;-67,71;-38,76;1
72,61;46,53;26,08;11,82;57,08;-12,32;45,34;36,67;-66,48;-64,78;45,34;-66,48;-64,78;2,55;-4,89;137,7;6,86;15,44;37,37;3,09;30,09;5,89;0,04;137,39;-1,12;-78,67;-13,89;1
52,43;32,06;20,37;5,8;49,29;-24,61;47,73;34,68;-28,47;-44,61;47,73;-28,47;-44,61;2,9;-49,83;123,51;5,98;12,32;9,86;4,08;2,44;9,03;0,06;97,05;-1,18;-66,65;-22,04;1
39,78;24,69;15,09;10,96;42,05;7,18;37,35;26,73;-18,95;-32,82;34,77;-23,85;-37,73;0,16;-26,47;116,64;4,99;10,26;29,35;-1,33;10,13;19,18;0;72,59;-1,21;-59,11;-26,3;1
51,66;26,07;25,59;5,91;52,67;-24,55;60,32;34,38;-28,67;-38,82;66,21;-32,81;-42,96;59,01;66,67;109,31;0,13;10,7;10,97;6,45;2,45;6,41;1,12;90,48;-1,33;-66,19;-27,37;1
38,48;32,23;6,26;0,31;25,46;-5,04;31,25;21,39;-32,98;-40,31;31,25;-32,98;-40,31;18,57;23,06;121,75;1,42;4,55;1,79;2,2;0,39;12,02;0,73;78,8;-0,95;-58,34;-18,03;1
52,99;34,32;18,67;10,75;47,74;-15,45;42,07;35,8;-30,97;-44,48;44,42;-31,08;-44,58;63,51;80,17;119,13;-0,13;8,71;38,56;6,59;6,07;8,43;1,33;97,46;-1,19;-66,98;-22,5;1
70,21;50,58;19,63;9,51;32,69;-78,98;24,25;22,37;-4,89;-39,16;66,57;-27,9;-71,95;123,68;105,86;122,97;-10,26;6,19;28,11;12,31;4,77;36,27;3,78;109,37;-1,79;-77,25;-38,09;1
55,77;30,37;25,4;3,02;69,46;-28,98;40,59;43,02;-7,11;-30,32;54,01;-23,13;-46,34;105,78;75,28;109,89;-3,43;9,94;5,7;6,47;12,8;5,31;1,52;86,09;-1,84;-68,64;-38,32;1
43,64;23,09;20,55;0,21;59,93;-1,79;77,24;54,47;-39,02;-48,12;82,81;-44,23;-53,33;49,69;80;108,61;2,39;18,42;50,3;7,42;8,17;9,66;0,83;91,75;-0,91;-61,41;-13,3;1
63,51;23;40,51;1,6;78,94;-41,19;65,31;67,21;-36,25;-40,27;65,31;-36,25;-40,27;93,18;55,31;101,82;-1,04;16,47;6,12;6,69;14,7;19,76;1,18;103,78;-1,58;-73,25;-32,98;1
43,33;30,54;12,79;7,31;34,5;-18,68;35,75;14,93;-17,03;-21,99;35,75;-17,03;-21,99;129,4;136,08;104,79;-9,22;-4,04;24,59;13,11;25,25;3,96;3,75;65,33;-1,97;-61,23;-39,24;1
58,28;43,58;14,69;0,26;40,38;-11,68;50,87;28,47;-39,82;-53,23;53,51;-44,78;-58,2;48,72;86,44;129,15;0,17;5,56;27,3;6,69;10,48;0,62;1,21;111,51;-1,09;-70,13;-16,9;1
50,29;37,81;12,48;14,24;34,11;-44,19;55,45;44,46;-20,9;-42,41;55,45;-20,9;-42,41;107,28;76,02;115,68;-6,38;4,63;7,63;6,85;39,66;18,53;3,14;92,7;-1,19;-65,38;-22,96;1
56,94;32,09;24,85;4,66;67,37;-13,12;48,2;46,65;-38,48;-43,9;44,17;-38,48;-43,9;117,78;107,09;108,67;-4,88;6,33;9,69;8,73;18,13;20,22;1,75;100,84;-1,3;-69,34;-25,44;1
43,78;18,16;25,61;9,56;71,6;17,11;38,63;29,28;-19,16;-29,76;38,63;-19,16;-29,76;36,6;-0,84;106,03;4,1;11,82;56,74;3,1;23,44;11,36;0,51;73,54;-1,47;-61,5;-31,73;1
52,69;18,01;34,67;3,32;71,35;-12,02;36,93;38,39;-14,33;-19,68;36,93;-14,33;-19,68;88,38;28,58;97,13;-0,6;13,08;21,57;4,31;9,15;34,33;1,24;72,36;-2,68;-66,8;-47,13;1
40,08;11,86;28,23;2,91;63,64;-9,6;27,1;32,85;-2,53;-6,62;27,1;-2,53;-6,62;112,93;91,72;90,46;-3,95;7,21;12,67;7,62;1,25;11,67;1,77;46,7;-6,06;-59,3;-52,68;1
53,93;40,74;13,18;1,49;45,52;-10,78;39,27;36,11;-45,71;-50,46;39,27;-45,71;-50,46;65,62;59,85;123,68;-2,53;3,28;10,3;5,74;24,66;8,07;1,44;104,39;-1,07;-67,54;-17,08;1
